playerID,player_name,first_year,last_year,oak_seasons,total_core,max_core,avg_core,total_bwar,total_bwar_positive,max_bwar,total_metric_score,max_metric_score,total_pa,total_ip,peak_year,primary_role,primary_pos,peak_era_id,peak_bwar,peak_metric_score,overall_rank
plunker01,Eric Plunk,1986,1989,4,1.3522865637541834,0.5337375101269242,0.33807164093854586,1.69,2.49,1.33,0.4005949293719813,0.18294360385144431,0.0,322.0,1988,Pitcher,P,C03,1.33,0.18294360385144431,225
caterda01,Danny Cater,1968,1969,2,1.6661705870804893,0.8520578056028328,0.8330852935402446,2.49,2.49,2.04,0.35721941034429805,0.3086232980332829,1170.0,0.0,1968,Hitter,1B,C01,2.04,0.3086232980332829,226
phegljo01,Josh Phegley,2015,2019,5,1.6548966569812644,0.5643657694962044,0.3309793313962529,2.4899999999999998,2.4899999999999998,1.66,0.4494103763792716,0.30740740740740735,934.0,0.6666666666666666,2015,Hitter,C,C06,1.66,0.30740740740740735,227
karsast01,Steve Karsay,1993,2006,4,1.153074136985482,0.7770418052563812,0.2882685342463705,2.42,2.46,1.04,0.6524120784473489,0.2946175637393768,0.0,219.0,1994,Pitcher,P,C03,1.04,0.2946175637393768,228
rosalad01,Adam Rosales,2010,2017,5,1.4678067082702941,0.434397125035375,0.29356134165405884,1.76,2.46,1.68,0.47520585834409845,0.30490018148820325,835.0,0.0,2010,Hitter,2B,C05,1.68,0.30490018148820325,229
lillyte01,Ted Lilly,2002,2003,2,0.730664621348021,0.63967561035901,0.3653323106740105,2.46,2.46,2.1799999999999997,0.3319986029696334,0.2926174496644295,5.0,201.66666666666669,2003,Pitcher,P,C04,2.1799999999999997,0.2926174496644295,230
telghda01,Dave Telgheder,1996,1998,3,1.0830152924705279,0.6008021398763806,0.36100509749017595,2.4499999999999997,2.4499999999999997,2.05,0.422799434704393,0.3183229813664596,2.0,200.33333333333331,1996,Pitcher,P,C03,2.05,0.3183229813664596,231
oquismi01,Mike Oquist,1997,1999,3,1.8131581049853416,0.6244988468230588,0.6043860349951139,2.42,2.4299999999999997,1.43,0.6296404909308134,0.4612903225806451,9.0,423.33333333333337,1997,Pitcher,P,C03,1.43,0.4612903225806451,232
hassero01,Ron Hassey,1988,1990,3,1.5887762247365271,0.571263247165248,0.5295920749121757,2.42,2.42,1.66,0.3181095636038091,0.22833562585969738,949.0,0.0,1988,Hitter,C,C03,1.66,0.22833562585969738,233
damonjo01,Johnny Damon,2001,2001,1,1.0,1.0,1.0,2.42,2.42,2.42,0.2644808743169399,0.2644808743169399,719.0,0.0,2001,Hitter,OF,C04,2.42,0.2644808743169399,234
kingmbr01,Brian Kingman,1979,1982,4,2.0978396868605245,0.6960697066565582,0.5244599217151311,2.29,2.39,2.06,0.5592283443590996,0.5099009900990099,0.0,547.0,1979,Pitcher,P,C02,2.06,0.5099009900990099,235
devinjo01,Joey Devine,2008,2011,2,0.38180533769516595,0.24752174825633105,0.19090266884758297,2.34,2.34,1.9,0.5693961288020694,0.47029702970297027,0.0,68.66666666666666,2008,Pitcher,P,C04,1.9,0.47029702970297027,236
kouzmke01,Kevin Kouzmanoff,2010,2011,2,1.1577465425027365,0.8747222863988364,0.5788732712513682,1.94,2.34,2.34,0.4246823956442831,0.4246823956442831,735.0,0.0,2010,Hitter,3B,C05,2.34,0.4246823956442831,237
randowi01,Willie Randolph,1990,1990,1,0.5294259877559807,0.5294259877559807,0.5294259877559807,2.33,2.33,2.33,0.23440643863179075,0.23440643863179075,333.0,0.0,1990,Hitter,2B,C03,2.33,0.23440643863179075,238
wuertmi01,Michael Wuertz,2009,2011,3,0.8858064604026246,0.43872658397627773,0.2952688201342082,1.6,2.31,2.31,0.6277173913043478,0.6277173913043478,0.0,152.0,2009,Pitcher,P,C05,2.31,0.6277173913043478,239
bakerdu01,Dusty Baker,1985,1986,2,1.0439995869365688,0.617477847806134,0.5219997934682844,2.31,2.31,2.23,0.49264990328820113,0.47446808510638294,667.0,0.0,1985,Hitter,1B,C03,2.23,0.47446808510638294,240
wengedo01,Don Wengert,1995,1997,3,1.7194676247989449,0.8120957309184995,0.5731558749329816,2.05,2.3099999999999996,1.9,0.3699853520614986,0.29503105590062106,0.0,325.0,1996,Pitcher,P,C03,1.9,0.29503105590062106,241
hubbagl01,Glenn Hubbard,1988,1989,2,0.8631824075523408,0.5701329585073972,0.4315912037761704,2.2800000000000002,2.2800000000000002,2.02,0.32564831297030505,0.27785419532324623,495.0,0.0,1988,Hitter,2B,C03,2.02,0.27785419532324623,242
kennejo04,Joe Kennedy,2005,2007,3,0.820180511987815,0.39483591920638134,0.27339350399593837,2.28,2.28,1.17,0.4975016532799654,0.2659090909090909,3.0,196.66666666666666,2006,Pitcher,P,C04,1.17,0.2659090909090909,243
brownje01,Jerry Browne,1992,1993,2,1.098282060274959,0.6787041051405642,0.5491410301374795,1.9699999999999998,2.28,2.28,0.3534883720930232,0.3534883720930232,676.0,0.0,1992,Hitter,3B,C03,2.28,0.3534883720930232,244
outmajo01,Josh Outman,2008,2011,3,0.658379397952396,0.3059013852294672,0.21945979931746531,2.27,2.27,1.22,0.570684168886924,0.33152173913043476,7.0,151.33333333333334,2009,Pitcher,P,C05,1.22,0.33152173913043476,245
willijo03,Josh Willingham,2011,2011,1,0.9855902159632334,0.9855902159632334,0.9855902159632334,2.27,2.27,2.27,0.5112612612612614,0.5112612612612614,563.0,0.0,2011,Hitter,OF,C05,2.27,0.5112612612612614,246
smithse01,Seth Smith,2012,2013,2,1.303408265616489,0.6758392916114527,0.6517041328082445,2.27,2.27,1.79,0.4571280368645806,0.39082969432314413,851.0,0.0,2012,Hitter,OF,C06,1.79,0.39082969432314413,247
grossro01,Robbie Grossman,2019,2020,2,1.5161264258186584,0.8084590690208668,0.7580632129093292,2.26,2.26,1.23,0.6942757041573562,0.572093023255814,674.0,0.0,2020,Hitter,OF,C07,1.23,0.572093023255814,248
calerki01,Kiko Calero,2005,2008,4,0.8752168427262482,0.3284547327596655,0.21880421068156206,1.74,2.24,1.29,0.4902772538664654,0.29318181818181815,1.0,159.0,2006,Pitcher,P,C04,1.29,0.29318181818181815,249
aloufe01,Felipe Alou,1970,1971,2,0.9657473284917119,0.9522257138293645,0.4828736642458559,2.2199999999999998,2.2199999999999998,2.13,0.35690484369632425,0.3463414634146341,627.0,0.0,1970,Hitter,OF,C01,2.13,0.3463414634146341,250
nodary01,Ryan Noda,2023,2024,2,1.1103063405355478,0.9186154105744243,0.5551531702677739,1.62,2.18,2.18,0.7517241379310345,0.7517241379310345,606.0,0.0,2023,Hitter,1B,C07,2.18,0.7517241379310345,251
donaljo01,John Donaldson,1968,1974,4,0.9365555391389709,0.6461394859280425,0.23413888478474273,1.82,2.18,1.77,0.3344427634896621,0.26777609682299547,547.0,0.0,1968,Hitter,2B,C01,1.77,0.26777609682299547,252
melhuad01,Adam Melhuse,2003,2007,5,1.0547851915044182,0.3843054241564176,0.21095703830088364,2.07,2.14,0.96,0.3665498315123871,0.17359855334538876,588.0,0.0,2004,Hitter,C,C04,0.96,0.17359855334538876,253
aldremi01,Mike Aldrete,1993,1995,3,1.3393447573220785,0.5207405545959142,0.4464482524406928,2.13,2.13,1.23,0.46660486734507894,0.2709251101321586,640.0,0.0,1993,Hitter,1B,C03,1.23,0.2709251101321586,254
bledajj01,JJ Bleday,2023,2024,2,1.5632054550862424,1.0,0.7816027275431212,2.02,2.13,2.13,0.38378378378378375,0.38378378378378375,945.0,0.0,2024,Hitter,OF,C07,2.13,0.38378378378378375,255
willige03,George Williams,1995,1997,3,0.8797619733834853,0.42935390496010484,0.2932539911278284,1.5499999999999998,2.12,1.65,0.6181812820664032,0.532258064516129,501.0,0.0,1997,Hitter,C,C03,1.65,0.532258064516129,256
toddji01,Jim Todd,1975,1979,3,1.1110640411093096,0.43218761001236655,0.3703546803697699,-0.040000000000000036,2.12,2.12,0.3154761904761905,0.3154761904761905,0.0,285.6666666666667,1975,Pitcher,P,C01,2.12,0.3154761904761905,257
candito01,Tom Candiotti,1998,1999,2,0.9480556731651457,0.7094622140997275,0.47402783658257286,1.71,2.11,2.11,0.2820855614973262,0.2820855614973262,2.0,257.6666666666667,1998,Pitcher,P,C03,2.11,0.2820855614973262,258
joycema01,Matt Joyce,2017,2018,2,1.2440391606047532,0.8426102968835933,0.6220195803023766,1.86,2.08,2.08,0.611764705882353,0.611764705882353,790.0,0.0,2017,Hitter,OF,C07,2.08,0.611764705882353,259
rigbybr01,Brad Rigby,1997,1999,2,0.6945427702998241,0.4544250773522575,0.34727138514991207,2.08,2.08,1.0999999999999999,0.5198218746605843,0.3548387096774193,3.0,140.0,1997,Pitcher,P,C03,1.0999999999999999,0.3548387096774193,260
smithgr02,Greg Smith,2008,2008,1,0.8088366224676842,0.8088366224676842,0.8088366224676842,2.05,2.05,2.05,0.5074257425742574,0.5074257425742574,3.0,190.33333333333334,2008,Pitcher,P,C04,2.05,0.5074257425742574,261
hemonsc01,Scott Hemond,1989,1994,6,1.3641015421229346,0.6578036258439317,0.22735025702048908,1.85,2.04,1.79,0.4641068147587293,0.394273127753304,538.0,0.0,1993,Hitter,C,C03,1.79,0.394273127753304,262
bradlmi01,Milton Bradley,2006,2007,2,0.7182963098531289,0.6014672637035661,0.35914815492656443,2.04,2.04,1.72,0.45785469760365155,0.3909090909090909,480.0,0.0,2006,Hitter,OF,C04,1.72,0.3909090909090909,263
stottto01,Todd Stottlemyre,1995,1995,1,0.8273076923076925,0.8273076923076925,0.8273076923076925,2.04,2.04,2.04,0.37294332723948814,0.37294332723948814,1.0,209.66666666666666,1995,Pitcher,P,C03,2.04,0.37294332723948814,264
bairdo01,Doug Bair,1977,1986,2,0.6712811257632735,0.39829165776435366,0.33564056288163674,2.03,2.03,1.15,0.38976897689768975,0.19999999999999998,0.0,128.33333333333331,1986,Pitcher,P,C03,0.88,0.19999999999999998,265
burroje01,Jeff Burroughs,1982,1984,3,1.5535914152135168,0.7503727020812014,0.5178638050711722,2.02,2.02,1.64,0.30042356618803684,0.2451420029895366,879.0,0.0,1982,Hitter,OF,C02,1.64,0.2451420029895366,266
andruel01,Elvis Andrus,2021,2022,2,1.4770332025178972,0.8341176470588237,0.7385166012589486,2.0100000000000002,2.0100000000000002,1.37,0.4830865734975324,0.37534246575342467,927.0,0.0,2022,Hitter,SS,C07,1.37,0.37534246575342467,267
abadfe01,Fernando Abad,2014,2015,2,0.6243222586442448,0.3164878234398783,0.3121611293221224,1.97,1.97,1.79,0.2912584053794428,0.2579250720461095,0.0,105.0,2014,Pitcher,P,C06,1.79,0.2579250720461095,268
martest01,Starling Marte,2021,2021,1,0.3686024132656536,0.3686024132656536,0.3686024132656536,1.95,1.95,1.95,0.32828282828282823,0.32828282828282823,251.0,0.0,2021,Hitter,OF,C07,1.95,0.32828282828282823,269
josefe01,Felix Jose,1988,1990,3,0.7127838861875393,0.5725235394526733,0.23759462872917977,1.67,1.9300000000000002,1.79,0.19933770435543108,0.18008048289738432,432.0,0.0,1990,Hitter,OF,C03,1.79,0.18008048289738432,270
mcdonja02,Jason McDonald,1997,1999,3,1.307342308945635,0.4741171570715942,0.435780769648545,1.9200000000000002,1.9200000000000002,1.18,0.38412524996965225,0.21290322580645163,708.0,0.0,1997,Hitter,OF,C03,0.66,0.21290322580645163,271
willibi01,Billy Williams,1975,1976,2,1.5284587235164842,0.8989636747179003,0.7642293617582421,1.92,1.92,1.89,0.28518700787401574,0.28125,1015.0,0.0,1975,Hitter,1B,C01,1.89,0.28125,272
harriho02,Hogan Harris,2023,2024,2,0.6051778967028343,0.32183906691560016,0.30258894835141714,1.15,1.91,1.91,0.3441441441441441,0.3441441441441441,0.0,135.33333333333331,2024,Pitcher,P,C07,1.91,0.3441441441441441,273
straida01,Dan Straily,2012,2014,3,0.949683151312335,0.630804870892019,0.31656105043744504,1.8399999999999999,1.91,1.49,0.29750416174093464,0.2058011049723757,3.0,230.00000000000003,2013,Pitcher,P,C06,1.49,0.2058011049723757,274
atherke01,Keith Atherton,1983,1986,4,1.2812524147663156,0.430684345624479,0.3203131036915789,1.75,1.91,1.41,0.29430583744858807,0.2043478260869565,1.0,292.3333333333333,1983,Pitcher,P,C02,1.41,0.2043478260869565,275
bosmadi01,Dick Bosman,1975,1976,2,0.735404978548394,0.39089909133249445,0.367702489274197,1.91,1.91,1.5,0.27702005999250096,0.22321428571428573,0.0,234.66666666666669,1975,Pitcher,P,C01,1.5,0.22321428571428573,276
fernafr01,Frank Fernandez,1970,1971,2,0.5248723028515033,0.5051263123584712,0.26243615142575166,1.8900000000000001,1.8900000000000001,1.82,0.304150921790908,0.29593495934959346,304.0,0.0,1970,Hitter,C,C01,1.82,0.29593495934959346,277
haasmo01,Moose Haas,1986,1987,2,0.4846058429352015,0.3254469349176344,0.24230292146760074,1.6300000000000001,1.86,1.86,0.42272727272727273,0.42272727272727273,0.0,113.0,1986,Pitcher,P,C03,1.86,0.42272727272727273,278
gentrcr01,Craig Gentry,2014,2015,2,0.614752654118036,0.4781257623736138,0.307376327059018,1.3800000000000001,1.85,1.85,0.2665706051873199,0.2665706051873199,312.0,0.0,2014,Hitter,OF,C06,1.85,0.2665706051873199,279
mabryjo01,John Mabry,2002,2002,1,0.44203864734299525,0.44203864734299525,0.44203864734299525,1.84,1.84,1.84,0.2587904360056259,0.2587904360056259,211.0,0.0,2002,Hitter,OF,C04,1.84,0.2587904360056259,280
moscogu01,Guillermo Moscoso,2011,2011,1,0.5194030018115919,0.5194030018115919,0.5194030018115919,1.8399999999999999,1.8399999999999999,1.8399999999999999,0.41441441441441446,0.41441441441441446,3.0,128.0,2011,Pitcher,P,C05,1.8399999999999999,0.41441441441441446,281
gomesjo01,Jonny Gomes,2012,2014,2,0.6823575236758408,0.5216925548684616,0.3411787618379204,1.28,1.82,1.82,0.39737991266375544,0.39737991266375544,408.0,0.0,2012,Hitter,OF,C06,1.82,0.39737991266375544,282
adamswi02,Willie Adams,1996,1997,2,0.7304993757083837,0.37278930965541573,0.3652496878541919,0.8600000000000001,1.82,1.82,0.2826086956521739,0.2826086956521739,0.0,134.66666666666666,1996,Pitcher,P,C03,1.82,0.2826086956521739,283
lestejo01,Jon Lester,2014,2014,1,0.27670852359208536,0.27670852359208536,0.27670852359208536,1.81,1.81,1.81,0.26080691642651294,0.26080691642651294,2.0,76.66666666666667,2014,Pitcher,P,C06,1.81,0.26080691642651294,284
kochbi01,Billy Koch,2002,2002,1,0.4961538461538462,0.4961538461538462,0.4961538461538462,1.81,1.81,1.81,0.2545710267229255,0.2545710267229255,0.0,93.66666666666667,2002,Pitcher,P,C04,1.81,0.2545710267229255,285
davisto02,Tommy Davis,1970,1971,2,0.7538296239330322,0.39716635967721675,0.3769148119665161,1.26,1.8,1.8,0.21126760563380284,0.21126760563380284,451.0,0.0,1971,Hitter,1B,C01,1.8,0.21126760563380284,286
lockebo02,Bob Locker,1970,1972,3,0.9308479420179248,0.36000167298726526,0.31028264733930827,1.79,1.79,0.77,0.2774027369143473,0.1260229132569558,22.0,206.66666666666669,1972,Pitcher,P,C01,0.77,0.1260229132569558,287
diekmja01,Jake Diekman,2019,2021,3,0.8200525073975915,0.3648649389825861,0.27335083579919717,1.7799999999999998,1.7799999999999998,1.39,0.7111736694373456,0.6465116279069767,1.0,102.33333333333333,2020,Pitcher,P,C07,1.39,0.6465116279069767,288
maynebr01,Brent Mayne,1997,1997,1,0.5056740574172526,0.5056740574172526,0.5056740574172526,1.77,1.77,1.77,0.5709677419354838,0.5709677419354838,282.0,0.0,1997,Hitter,C,C03,1.77,0.5709677419354838,289
samarje01,Jeff Samardzija,2014,2014,1,0.4028656427286565,0.4028656427286565,0.4028656427286565,1.77,1.77,1.77,0.25504322766570603,0.25504322766570603,0.0,111.66666666666667,2014,Pitcher,P,C06,1.77,0.25504322766570603,290
reynoto01,Tommie Reynolds,1969,1969,1,0.5441314079908446,0.5441314079908446,0.5441314079908446,1.77,1.77,1.77,0.19114470842332615,0.19114470842332615,363.0,0.0,1969,Hitter,OF,C01,1.77,0.19114470842332615,291
wendejb01,J. B. Wendelken,2016,2021,5,0.8051866469411664,0.3636385836385837,0.16103732938823329,1.42,1.76,0.73,0.47145654400936365,0.3395348837209302,0.0,112.0,2020,Pitcher,P,C07,0.73,0.3395348837209302,292
alonsyo01,Yonder Alonso,2016,2017,2,1.455101079057511,0.8698819504036622,0.7275505395287555,1.62,1.75,1.75,0.5147058823529412,0.5147058823529412,903.0,0.0,2017,Hitter,1B,C07,1.75,0.5147058823529412,293
gregelu01,Luke Gregerson,2014,2014,1,0.37529541995295423,0.37529541995295423,0.37529541995295423,1.75,1.75,1.75,0.2521613832853026,0.2521613832853026,0.0,72.33333333333333,2014,Pitcher,P,C06,1.75,0.2521613832853026,294
picciro01,Rob Picciolo,1977,1985,7,3.5437494336568047,0.8562040911300903,0.5062499190938292,-1.4199999999999997,1.7400000000000002,1.34,0.2502965470994629,0.20089955022488756,1540.0,0.0,1981,Hitter,SS,C02,1.34,0.20089955022488756,295
weeksje01,Jemile Weeks,2011,2013,3,1.5109665869226392,0.7487879574837014,0.5036555289742131,1.05,1.74,1.74,0.39189189189189194,0.39189189189189194,957.0,0.0,2011,Hitter,2B,C05,1.74,0.39189189189189194,296
fuldsa01,Sam Fuld,2014,2015,2,0.947048441472246,0.628177180057261,0.473524220736123,1.74,1.74,0.98,0.28195111538051015,0.14121037463976943,532.0,0.0,2014,Hitter,OF,C06,0.98,0.14121037463976943,297
pomerdr01,Drew Pomeranz,2014,2015,2,0.7257055046639335,0.45090268191590516,0.36285275233196673,1.74,1.74,1.46,0.2622264916213043,0.21037463976945242,0.0,155.0,2014,Pitcher,P,C06,1.46,0.21037463976945242,298
giambje01,Jeremy Giambi,2000,2002,3,1.4294256631955777,0.659734669411442,0.4764752210651926,1.72,1.72,0.93,0.2101586360975206,0.10163934426229508,932.0,0.0,2001,Hitter,OF,C04,0.93,0.10163934426229508,299
cadargr01,Greg Cadaret,1987,1989,3,0.6395913071182984,0.32365336557839586,0.21319710237276612,1.71,1.71,1.08,0.2658045421601311,0.14855570839064652,0.0,139.0,1988,Pitcher,P,C03,1.08,0.14855570839064652,300
pruitau01,Austin Pruitt,2022,2023,2,0.6068707468336396,0.3229303191489362,0.3034353734168198,1.69,1.69,1.53,0.571421823334908,0.5275862068965518,0.0,103.66666666666667,2023,Pitcher,P,C07,1.53,0.5275862068965518,301
lawribr01,Brett Lawrie,2015,2015,1,0.9950871590272158,0.9950871590272158,0.9950871590272158,1.68,1.68,1.68,0.31111111111111106,0.31111111111111106,602.0,0.0,2015,Hitter,3B,C06,1.68,0.31111111111111106,302
garcija01,Santiago Casilla,2004,2018,8,1.4978323433725047,0.46201680672268913,0.1872290429215631,0.8399999999999999,1.67,0.5,0.3666833461670958,0.1323529411764706,0.0,250.66666666666666,2017,Pitcher,P,C07,0.45,0.1323529411764706,303
jacksed01,Edwin Jackson,2018,2018,1,0.47577824357424536,0.47577824357424536,0.47577824357424536,1.67,1.67,1.67,0.22476446837146702,0.22476446837146702,2.0,92.0,2018,Pitcher,P,C07,1.67,0.22476446837146702,304
redmama01,Mark Redman,2004,2004,1,0.7139732374157608,0.7139732374157608,0.7139732374157608,1.66,1.66,1.66,0.30018083182640143,0.30018083182640143,5.0,191.0,2004,Pitcher,P,C04,1.66,0.30018083182640143,305
justida01,David Justice,2002,2002,1,0.6553097982264651,0.6553097982264651,0.6553097982264651,1.64,1.64,1.64,0.23066104078762303,0.23066104078762303,471.0,0.0,2002,Hitter,OF,C04,1.64,0.23066104078762303,306
spencmi01,Mitch Spence,2024,2024,1,0.6805841962609068,0.6805841962609068,0.6805841962609068,1.61,1.61,1.61,0.2900900900900901,0.2900900900900901,0.0,151.33333333333334,2024,Pitcher,P,C07,1.61,0.2900900900900901,307
bidoos01,Osvaldo Bido,2024,2024,1,0.28231429022161075,0.28231429022161075,0.28231429022161075,1.61,1.61,1.61,0.2900900900900901,0.2900900900900901,0.0,63.333333333333336,2024,Pitcher,P,C07,1.61,0.2900900900900901,308
krausle02,Lew Krausse,1968,1969,2,1.307690972714357,0.7240879365078036,0.6538454863571785,0.96,1.61,1.61,0.24357034795763993,0.24357034795763993,114.0,325.0,1968,Pitcher,P,C01,1.61,0.24357034795763993,309
morgajo02,Joe Morgan,1984,1984,1,0.6741032336227395,0.6741032336227395,0.6741032336227395,1.6,1.6,1.6,0.26533996683250416,0.26533996683250416,438.0,0.0,1984,Hitter,2B,C02,1.6,0.26533996683250416,310
jacksza02,Zach Jackson,2022,2023,2,0.4434291247575335,0.31282041148499035,0.22171456237876674,1.59,1.59,0.92,0.48308927727916867,0.25205479452054796,0.0,66.0,2022,Pitcher,P,C07,0.92,0.25205479452054796,311
kearnbo01,Bob Kearney,1981,1983,3,0.7614464690449234,0.6257015731844146,0.25381548968164114,1.31,1.56,1.56,0.22608695652173913,0.22608695652173913,406.0,0.0,1983,Hitter,C,C02,1.56,0.22608695652173913,312
parreje01,Jeff Parrett,1992,1992,1,0.423467671378346,0.423467671378346,0.423467671378346,1.54,1.54,1.54,0.23875968992248062,0.23875968992248062,0.0,98.33333333333333,1992,Pitcher,P,C03,1.54,0.23875968992248062,313
johnscl01,Cliff Johnson,1981,1982,2,1.056986684026754,0.6653211291314709,0.528493342013377,1.48,1.54,1.54,0.23088455772113944,0.23088455772113944,554.0,0.0,1981,Hitter,1B,C02,1.54,0.23088455772113944,314
andujjo01,Joaquin Andujar,1986,1987,2,0.949423400445766,0.7154165541452876,0.474711700222883,1.11,1.53,1.53,0.3477272727272727,0.3477272727272727,0.0,216.0,1986,Pitcher,P,C03,1.53,0.3477272727272727,315
magnami01,Mike Magnante,2000,2002,3,0.6921266682851183,0.30914204881007495,0.23070888942837275,1.12,1.53,1.04,0.17680553208269956,0.11366120218579234,1.0,123.66666666666667,2001,Pitcher,P,C04,1.04,0.11366120218579234,316
cartyri01,Rico Carty,1973,1978,2,0.31189434855711495,0.2862276818904483,0.15594717427855748,1.5,1.5,1.35,0.47227558994063973,0.4530201342281879,173.0,0.0,1978,Hitter,,C02,1.35,0.4530201342281879,317
allenni02,Nick Allen,2022,2024,3,1.5038488102657066,0.6902225203950194,0.5012829367552355,1.4900000000000002,1.4900000000000002,1.11,0.39727516841357186,0.3041095890410959,760.0,0.0,2022,Hitter,SS,C07,1.11,0.3041095890410959,318
mckayda01,Dave McKay,1980,1982,3,1.7111641129816513,0.6495754288289365,0.5703880376605505,0.65,1.48,1.02,0.20519626550361184,0.15292353823088456,797.0,0.0,1981,Hitter,3B,C02,1.02,0.15292353823088456,319
kluttmi01,Mickey Klutts,1979,1982,4,0.9812821185734732,0.39554334316441897,0.2453205296433683,-0.2100000000000002,1.47,0.76,0.1928104129753305,0.10644677661169415,510.0,0.0,1981,Hitter,3B,C02,0.71,0.10644677661169415,320
buchtry01,Ryan Buchter,2018,2019,2,0.55216553668393,0.27901805054151635,0.276082768341965,1.47,1.47,1.03,0.18140206178983284,0.12218268090154212,0.0,84.66666666666667,2019,Pitcher,P,C07,1.03,0.12218268090154212,321
martini02,Nick Martini,2018,2019,2,0.3096726180809937,0.2836588154584954,0.15483630904049686,1.44,1.46,1.46,0.19650067294751009,0.19650067294751009,192.0,1.0,2018,Hitter,OF,C07,1.46,0.19650067294751009,322
johnsde01,Deron Johnson,1973,1974,2,1.0544015845811754,0.7642577301334365,0.5272007922905877,0.62,1.45,1.45,0.18613607188703465,0.18613607188703465,718.0,0.0,1973,Hitter,1B,C01,1.45,0.18613607188703465,323
chafian01,Andrew Chafin,2021,2021,1,0.17361716714657896,0.17361716714657896,0.17361716714657896,1.44,1.44,1.44,0.2424242424242424,0.2424242424242424,0.0,29.333333333333332,2021,Pitcher,P,C07,1.44,0.2424242424242424,324
leipeda01,Dave Leiper,1984,1995,5,0.8555338416113545,0.27015998026569116,0.1711067683222709,0.95,1.4100000000000001,0.76,0.3372038220881953,0.2152974504249292,0.0,132.33333333333334,1994,Pitcher,P,C03,0.76,0.2152974504249292,325
vanpoto01,Todd Van Poppel,1991,1996,5,1.9213957331141367,0.6679464337330402,0.38427914662282736,-0.32999999999999985,1.4100000000000001,0.92,0.27611964338925177,0.16819012797074956,0.0,406.6666666666667,1995,Pitcher,P,C03,0.92,0.16819012797074956,326
evelada01,Dana Eveland,2008,2009,2,0.935389155118799,0.7199288553911269,0.4676945775593995,0.6700000000000002,1.3900000000000001,1.3900000000000001,0.3440594059405941,0.3440594059405941,6.0,212.0,2008,Pitcher,P,C04,1.3900000000000001,0.3440594059405941,327
hiljuer01,Erik Hiljus,2001,2002,2,0.42791442815695746,0.25952981277234205,0.21395721407847873,0.94,1.38,1.38,0.15081967213114753,0.15081967213114753,0.0,111.66666666666666,2001,Pitcher,P,C04,1.38,0.15081967213114753,328
stewash01,Shannon Stewart,2007,2007,1,0.9566561429860124,0.9566561429860124,0.9566561429860124,1.37,1.37,1.37,0.28661087866108786,0.28661087866108786,630.0,0.0,2007,Hitter,OF,C04,1.37,0.28661087866108786,329
milleda02,Damian Miller,2004,2004,1,0.6655261087952676,0.6655261087952676,0.6655261087952676,1.37,1.37,1.37,0.24773960216998192,0.24773960216998192,442.0,0.0,2004,Hitter,C,C04,1.37,0.24773960216998192,330
sizemsc01,Scott Sizemore,2011,2013,2,0.6363433249873869,0.6249436636151382,0.31817166249369344,1.1300000000000001,1.36,1.36,0.30630630630630634,0.30630630630630634,361.0,0.0,2011,Hitter,3B,C05,1.36,0.30630630630630634,331
quirkja01,Jamie Quirk,1989,1992,4,1.1107155122366452,0.4018500492688071,0.2776788780591613,1.36,1.36,0.81,0.17411245645106524,0.08148893360160966,580.0,0.0,1990,Hitter,C,C03,0.81,0.08148893360160966,332
tomkobr01,Brett Tomko,2009,2009,1,0.15977164609367409,0.15977164609367409,0.15977164609367409,1.34,1.34,1.34,0.3641304347826087,0.3641304347826087,0.0,36.666666666666664,2009,Pitcher,P,C05,1.34,0.3641304347826087,333
collida02,Dave Collins,1985,1985,1,0.63448790936393,0.63448790936393,0.63448790936393,1.34,1.34,1.34,0.2851063829787234,0.2851063829787234,418.0,0.0,1985,Hitter,OF,C03,1.34,0.2851063829787234,334
giustda01,Dave Giusti,1977,1977,1,0.31230336602130937,0.31230336602130937,0.31230336602130937,1.34,1.34,1.34,0.22112211221122116,0.22112211221122116,0.0,60.333333333333336,1977,Pitcher,P,C01,1.34,0.22112211221122116,335
pagliji01,Jim Pagliaroni,1968,1969,2,0.42169039556279675,0.3579460756597371,0.21084519778139837,1.34,1.34,1.25,0.19882663547279303,0.18910741301059,260.0,0.0,1968,Hitter,C,C01,1.25,0.18910741301059,336
batisto01,Tony Batista,1996,1997,2,0.8107437616148461,0.41260970222065324,0.40537188080742304,0.9400000000000001,1.33,1.33,0.20652173913043478,0.20652173913043478,467.0,0.0,1996,Hitter,2B,C03,1.33,0.20652173913043478,337
neshepa01,Pat Neshek,2012,2013,2,0.33953099827032374,0.22500117370892023,0.16976549913516187,1.32,1.32,0.86,0.2513088373664021,0.18777292576419213,0.0,60.0,2012,Pitcher,P,C06,0.86,0.18777292576419213,338
worreti01,Tim Worrell,1998,1999,2,0.45965155527849766,0.3162735618063756,0.22982577763924883,1.32,1.32,0.67,0.19969300851653793,0.1127946127946128,0.0,105.33333333333333,1999,Pitcher,P,C04,0.67,0.1127946127946128,339
luzarje01,Jesus Luzardo,2019,2021,3,0.9681269753317164,0.7372471972471973,0.32270899177723883,0.44999999999999996,1.31,0.74,0.41180170487461726,0.34418604651162793,1.0,109.0,2020,Pitcher,P,C07,0.74,0.34418604651162793,340
